file,ticker,year,month,quarter,period,management_speaker,exchange_idx,mgmt_start,mgmt_end,duration_sec,word_count,answer_text,pause_latency_sec,speech_rate_wpm,filler_rate_per_min,intra_pause_count,intra_pause_mean_sec,intra_pause_max_sec,intra_pause_total_sec,mean_pitch_hz,pitch_variance_hz,mean_rms_energy,z_pause_latency_sec,norm_type_pause_latency_sec,z_speech_rate_wpm,norm_type_speech_rate_wpm,z_filler_rate_per_min,norm_type_filler_rate_per_min,z_intra_pause_count,norm_type_intra_pause_count,z_intra_pause_mean_sec,norm_type_intra_pause_mean_sec,z_intra_pause_max_sec,norm_type_intra_pause_max_sec,z_intra_pause_total_sec,norm_type_intra_pause_total_sec,z_mean_pitch_hz,norm_type_mean_pitch_hz,z_pitch_variance_hz,norm_type_pitch_variance_hz,z_mean_rms_energy,norm_type_mean_rms_energy,acoustic_composite_z
AAPL_2025_7_31_earnings_call_qa_features.json,AAPL,2025,7,3,2025_Q3,SPEAKER_00,0,148.75,211.458,62.708,118,"On the upgrades, Michael, if you look at iPhone, the 16 family grew double digit as opposed to the 15 family from the year ago quarter. And so we did set an upgrade record. I think it directly is because of the strength of the product. Mac also set records on upgrade. I think we continue to see a move to Apple Silicon. The performance of Apple Silicon is playing a very key role. It was an incredible quarter in terms of, if you're wondering about pull forward, We would estimate the pull forward of demand into April specifically to be about one point of the 10 points in terms of people buying because of discussions about tariffs.",1.485,112.9,2.87,21,0.887,1.721,18.618,119.03,20.29,0.057299,-0.0658,speaker,-0.4653,speaker,-0.6359,speaker,0.4964,speaker,0.0234,speaker,-0.501,speaker,0.4985,speaker,-0.2311,speaker,-0.2396,speaker,-0.1572,speaker,-0.1372
AAPL_2025_7_31_earnings_call_qa_features.json,AAPL,2025,7,3,2025_Q3,SPEAKER_00,3,276.764,291.142,14.378,22,I think they continue to be very valuable. I think that consumers behaviors are evolving and we're monitoring it very closely. I,0.759,91.81,8.35,5,1.201,1.822,6.006,120.5,29.16,0.058497,-0.4553,speaker,-1.3581,speaker,0.7648,speaker,-0.9229,speaker,1.9437,speaker,-0.3953,speaker,-0.792,speaker,-0.0745,speaker,0.0327,speaker,-0.0083,speaker,-0.4168
AAPL_2025_7_31_earnings_call_qa_features.json,AAPL,2025,7,3,2025_Q3,SPEAKER_00,5,329.093,443.236,114.143,232,"Yeah, we did grow in greater China by 4% during the quarter versus the previous quarter. It was driven by an acceleration by iPhone. Although we also had substantial growth on the Mac year over year. As you know, the government has placed certain subsidies that affect some of our products. Not all of them, but there are some of them. I think that had some effect. It was the first full quarter of the subsidy playing out that it cut in during a portion of the previous quarter. The other things I would say are that the install base hit a record high in greater China. And we set an all-time record for the iPhone install base. The iPhone Upgraders in mainland China set a record for the June quarter. And according to Burlpanel, which was formerly known as Cantor, iPhone had the top three models in urban China, which is extraordinary. Also, if you look at the other products, Mac, iPad and Watch, the majority of customers that are buying in China mainland were new to the product. So lots of good things there. And the other thing I would point out, which interesting, interesting point, the MacBook Air was the top selling laptop model in all of China. And the Mac mini was the top selling desktop model in all of China. So, overall, a positive, very positive quarter.",0.691,121.95,2.63,37,0.836,3.062,30.945,132.46,136.28,0.064527,-0.4918,speaker,-0.0822,speaker,-0.6973,speaker,1.9158,speaker,-0.2885,speaker,0.9029,speaker,1.7598,speaker,1.2003,speaker,3.3206,speaker,0.7415,speaker,0.8973
AAPL_2025_7_31_earnings_call_qa_features.json,AAPL,2025,7,3,2025_Q3,SPEAKER_00,7,502.18,582.151,79.971,171,"Yeah, thanks for the question. We're making good progress on a more personalized theory, and we do expect to release the features next year. As we had said earlier, our focus from an point of view. is on putting AI features across the platform that are deeply personal, private, and seamlessly integrated. And of course, we've done that with more than 20 Apple Intelligence features so far from visual intelligence to cleanup, to writing tools, and all the rest. We are significantly growing our investment. We did during the June quarter, we will again in the September quarter. I'm not putting specific numbers behind that at this point, but you can probably tell them the guidance that things are moving up. We are also reallocating a fair number of people to focus on AI features within the company that are, you know, we have great, a great team and we're putting all of our energy behind it. In terms of products, in terms of other products, I don't want to really",0.692,128.3,2.25,31,0.715,2.242,22.15,121.58,18.3,0.069301,-0.4913,speaker,0.1866,speaker,-0.7944,speaker,1.3836,speaker,-1.0285,speaker,0.0444,speaker,0.8599,speaker,0.0406,speaker,-0.3007,speaker,1.3352,speaker,0.4644
AAPL_2025_7_31_earnings_call_qa_features.json,AAPL,2025,7,3,2025_Q3,SPEAKER_00,8,582.877,592.597,9.72,21,"comment on specific other products, but we have an exciting roadmap ahead and I could not be more excited about it.",3.764,129.63,0.0,3,0.734,1.261,2.201,115.24,12.49,0.048911,1.1569,speaker,0.2429,speaker,-1.3696,speaker,-1.1004,speaker,-0.9123,speaker,-0.9826,speaker,-1.1813,speaker,-0.6351,speaker,-0.479,speaker,-1.2002,speaker,-0.3312
AAPL_2025_7_31_earnings_call_qa_features.json,AAPL,2025,7,3,2025_Q3,SPEAKER_00,9,729.875,738.278,8.403,26,"Yeah, I don't really want to speculate on the court ruling and how they would rule and what we would do as a consequence of it.",0.405,185.65,7.14,2,0.39,0.44,0.78,108.66,14.22,0.046934,-0.6452,speaker,2.6145,speaker,0.4555,speaker,-1.1891,speaker,-3.0161,speaker,-1.8421,speaker,-1.3267,speaker,-1.3364,speaker,-0.4259,speaker,-1.4461,speaker,0.0268
AAPL_2025_7_31_earnings_call_qa_features.json,AAPL,2025,7,3,2025_Q3,SPEAKER_00,10,782.508,834.77,52.262,95,"Yeah, when you think about all the things an iPhone can do from connecting people to bringing app and game experiences to life, to taking photos and videos, to helping users explore the world and conduct their financial lives and pay for things and so much more, It's difficult to see a world where iPhone's not living in it. And that doesn't mean that we are not thinking about other things as well. But I think that the devices are likely to be complementary devices, not substitution. Okay. Thank you so much, Tim. Thank you.",0.81,109.07,6.89,15,1.193,3.972,17.898,116.26,35.22,0.05234,-0.4279,speaker,-0.6274,speaker,0.3916,speaker,-0.0358,speaker,1.8948,speaker,1.8555,speaker,0.4248,speaker,-0.5264,speaker,0.2187,speaker,-0.7739,speaker,-0.4811
AAPL_2025_7_31_earnings_call_qa_features.json,AAPL,2025,7,3,2025_Q3,SPEAKER_00,11,875.017,960.978,85.961,151,"You know, right now we're just estimating the cost of it and it's up quarter over quarter because our volume is up quarter over quarter and there was some. Build ahead in the in the previous quarter. And so that's the primary reasons that it's that it's up. In terms of what we do to mitigate, we obviously try to optimize our supply chain. And ultimately, we will do more in the United States. We've committed 500 billion investment in the US over the next four years. And we've already building Chips in Arizona and in fact, we're building semiconductors across 12 states and 24 factories and have a lot of other things in the work. She probably saw the investment in MP materials last week. And so we continue to explore these things and and look for more that we can do, which I think ultimately is the objective. Got",2.194,105.4,3.49,36,0.952,2.681,34.281,117.61,24.01,0.045826,0.3146,speaker,-0.7828,speaker,-0.4775,speaker,1.8271,speaker,0.4209,speaker,0.504,speaker,2.1011,speaker,-0.3825,speaker,-0.1254,speaker,-1.5838,speaker,-0.5862
AAPL_2025_7_31_earnings_call_qa_features.json,AAPL,2025,7,3,2025_Q3,SPEAKER_00,13,1109.596,1280.607,171.011,328,"Yeah, in terms of the. The tariff situation and country of origin and so forth. One thing I would say just to remind everyone is. Keep in mind that the vast majority of our products are covered. under the Section 232 investigation. And so the today, or I should say last quarter, the bulk of the tariffs that we paid were the IEPA tariffs that hit early in the year related to China. And so that's just a reminder of where things are and what we assumed as we calculated the projection of 1.1 billion that's in our outlook color. In terms of the country of origin, it's the same as I referenced last quarter. There hasn't been a change to that, which is the The vast majority of the iPhone sold in the US, or the majority, I should say, have a country of origin of India. And the vast majority of the products, other products, the Mac and the iPad and the watch, have a country of origin of Vietnam that are sold in the United States. The products for other international countries, the vast majority of them are coming from China. And so that hopefully gives you a flavor of where things are. But I would stress again that we do a lot in this country in the United States and we've committed 500 billion and we're always looking to do more. And you could kind of see that in the. the most recent announcements, whether it's MP Materials or our Manufacturing Academy that we're standing up in Detroit in a couple weeks or so. And so we're gonna be doing, we're doing more in this country and that's on top of having roughly 19 billion chips coming out of the US now and we will do more. And of course, glass from my phone and the face ID module. And so there's, there's loads of different things that are done in the United States.",1.553,115.08,3.16,63,0.841,2.653,52.968,114.45,17.94,0.052802,-0.0293,speaker,-0.373,speaker,-0.5618,speaker,4.2223,speaker,-0.2579,speaker,0.4747,speaker,4.0132,speaker,-0.7193,speaker,-0.3117,speaker,-0.7164,speaker,-0.3569
AAPL_2025_7_31_earnings_call_qa_features.json,AAPL,2025,7,3,2025_Q3,SPEAKER_00,14,1350.402,1375.968,25.566,66,"Let me see if I can answer the channel inventory question or what I think is the channel inventory question. If you look at iPhone channel inventory from the beginning of the quarter to the end of the quarter, we reduced it and it ended toward the low end of our targeted range. And so that's the, that's the answer on the inventory piece. Yeah. And",1.282,154.89,7.04,6,0.899,1.2,5.396,116.99,14.77,0.066188,-0.1747,speaker,1.3123,speaker,0.43,speaker,-0.8342,speaker,0.0968,speaker,-1.0464,speaker,-0.8544,speaker,-0.4486,speaker,-0.409,speaker,0.9481,speaker,0.2687
AAPL_2025_7_31_earnings_call_qa_features.json,AAPL,2025,7,3,2025_Q3,SPEAKER_00,15,1439.907,1469.523,29.616,65,"The way that we look at AI is that it's one of the most profound technologies of our lifetime. And I think it will affect all devices in a significant way. What pieces of the chain are commoditized and not commoditized, I wouldn't want to really talk about today because that gives away some things on our strategy. But I think it's a good question.",0.0,131.69,4.05,7,1.164,2.842,8.146,126.93,36.8,0.054746,-0.8625,speaker,0.3301,speaker,-0.3343,speaker,-0.7455,speaker,1.7174,speaker,0.6725,speaker,-0.573,speaker,0.6109,speaker,0.2672,speaker,-0.4747,speaker,0.1843
AAPL_2025_7_31_earnings_call_qa_features.json,AAPL,2025,7,3,2025_Q3,SPEAKER_00,17,1512.115,1551.367,39.252,74,"multiple regions? Any color there would be helpful in terms of how you're sort of getting to that assumption there and have a follow-up? It was principally on iPhone and Mac. And it was pretty, you know, it was obvious evidence of it. It was an unusual buying pattern there and that largely occurred in April toward the beginning of the quarter. And it was really, we believe it was largely the United States.",0.0,113.12,3.06,14,0.953,2.562,13.344,123.31,42.99,0.050382,-0.8625,speaker,-0.456,speaker,-0.5874,speaker,-0.1245,speaker,0.427,speaker,0.3794,speaker,-0.0412,speaker,0.225,speaker,0.4572,speaker,-1.0173,speaker,-0.0691
AAPL_2025_7_31_earnings_call_qa_features.json,AAPL,2025,7,3,2025_Q3,SPEAKER_00,18,1593.52,1655.452,61.932,89,"I would be careful about projecting based on the numbers from Q2 and Q3 because one we're uncertain of what the rates will be. And so the rates may change. Two, particularly in last quarter, we had some build-ahead inventory that we had within the company and within our supplier, within our supply chain. And so those two are a little unique. Also, as you know from following us for so long, Q1 is generally a higher volume quarter. And the tariffs are currently are pretty linear with volume.",0.573,86.22,3.88,25,0.974,3.987,24.357,111.45,18.57,0.051248,-0.5551,speaker,-1.5948,speaker,-0.3778,speaker,0.8513,speaker,0.5555,speaker,1.8712,speaker,1.0857,speaker,-1.039,speaker,-0.2924,speaker,-0.9096,speaker,-0.7244
AAPL_2025_7_31_earnings_call_qa_features.json,AAPL,2025,7,3,2025_Q3,SPEAKER_00,20,1848.957,1900.409,51.452,110,"Yeah, thanks for bringing it up. I was thrilled with the release from the team on VisionOS 26. It includes many things in it, like spatial widgets to enable users to customize their digital space. The personas took a huge increase with their much more lifelike. And of course, there's new enterprise APIs for companies as well. And we're seeing, as Kevin talked about in his opening remarks, we're seeing those things resonate out with CAE and other customers. And so we continue to be very focused on it. And I don't want to get into the roadmap on it, but this is an area that we really believe in.",1.13,128.27,3.5,15,0.775,1.641,11.623,145.66,214.94,0.06761,-0.2563,speaker,0.1854,speaker,-0.4749,speaker,-0.0358,speaker,-0.6615,speaker,-0.5848,speaker,-0.2173,speaker,2.6072,speaker,5.7351,speaker,1.1249,speaker,1.5936
AAPL_2025_7_31_earnings_call_qa_features.json,AAPL,2025,7,3,2025_Q3,SPEAKER_00,21,1914.787,1963.994,49.207,106,"You know, let me take that one as well. We've acquired around 7 companies this year. And that's companies from all walks of life, not all AI oriented. And so we're doing 1, think of it as 1 every several weeks. We're very open to M and a that accelerates our roadmap. We are are not. stuck on a certain size company, although the ones that we have acquired thus far this year are small in nature. But we basically ask ourselves whether a company can help us accelerate a roadmap. If they do, then we're interested, but we don't have anything to share specifically today.",0.608,129.25,4.88,17,0.831,2.009,14.129,125.3,34.81,0.068826,-0.5363,speaker,0.2269,speaker,-0.1222,speaker,0.1416,speaker,-0.3191,speaker,-0.1995,speaker,0.0392,speaker,0.4371,speaker,0.2061,speaker,1.2761,speaker,0.5123
AMZN_2025_10_30_earnings_call_qa_features.json,AMZN,2025,10,4,2025_Q4,SPEAKER_04,0,27.183,77.015,49.832,135,"Yeah, on the capacity side, we brought in quite a bit of capacity, as I mentioned in my opening comments, 3.8 gigawatts capacity in the last year with another gigawatt plus coming in the fourth quarter. And we expect to double our overall capacity by the end of 2027. So we're bringing in quite a bit of capacity. Today, overall in the industry, maybe the bottleneck is power. I think at some point it may move to chips, but we're bringing in quite a bit of capacity. And as fast as we're bringing it in right now, we are monetizing it. And then on the training demand outside of our major customers. So first of all, as I mentioned on training two, it's really doing well. It's fully subscribed on training two. We have, you",1.603,162.55,7.22,16,0.707,1.172,11.318,174.84,147.14,0.083024,-0.1407,speaker,-0.5314,speaker,0.7112,speaker,-0.7066,speaker,0.1445,speaker,-0.8828,speaker,-0.6886,speaker,2.1545,speaker,2.6548,speaker,1.1999,speaker,0.8735
